OID_,OBJECTID,PTT_ID,REC_ID,PROGRAM,SATELLIT,REC_TYPE,TIME_OM,TIME_OML,TIME_CTZ,TIME_CTZ_R,YEAR,MONTH,BIRD_MARK,MARK_FLAG,TIME_DIFF,FREQ_FLAG,QUAL_IDX,QUALITY,LAT,LONG,TX_FREQ,COURSE,SPEED,SPEED_MPH,ALT_ACQT,LOC_FLAG,SPORADIC_FLAG,VISUAL_FLAG,NEAR_FID,DistanceAgric,DistanceWetlands,ecotone_code
85,20032,98806,20032,(b)(5),NA,GPS Fix,3/24/2010 0:00,6.02809E+11,3/24/2010 12:25,3/24/2010 0:00,2010,3,12/9/2009 0:00,Marking done,5.966388889,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,39.4886,-99.4185,NA,6,0,0,136,Ground,Not Sporadic,Looks OK,27687,302.1671402,451.230863,D
688,86368,119231,86368,(b)(5),NA,GPS Fix,4/22/2013 0:00,6.03781E+11,4/21/2013 21:19,4/21/2013 0:00,2013,4,7/31/2012 0:00,Marking done,19.08166667,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,37.6326,-98.2359,NA,36,0,0,72,Ground,Not Sporadic,Looks OK,14076,248.6564176,460.8888315,D
1132,144819,134349,144819,(b)(5),NA,GPS Fix,4/6/2016 0:00,6.04714E+11,4/5/2016 21:05,4/5/2016 0:00,2016,4,1/16/2014 0:00,Marking done,9.461944445,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,39.5985,-98.6071,NA,146,1,1.15,38,Ground,Not Sporadic,Looks OK,28771,116.4836564,470.7965354,D
689,86369,119231,86369,(b)(5),NA,GPS Fix,4/22/2013 0:00,6.03781E+11,4/22/2013 2:05,4/22/2013 0:00,2013,4,7/31/2012 0:00,Marking done,4.773333333,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,37.6325,-98.2376,NA,0,0,0,42,Ground,Not Sporadic,Looks OK,3067,112.9686814,489.7324847,D
985,113119,119242,113119,(b)(5),NA,GPS Fix,12/3/2015 0:00,6.04606E+11,12/2/2015 23:48,12/2/2015 0:00,2015,12,12/6/2012 0:00,Marking done,4.790277778,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.6681,-98.0302,NA,48,0,0,52,Ground,Not Sporadic,Looks OK,7407,500.4460978,0,E
984,113118,119242,113118,(b)(5),NA,GPS Fix,12/3/2015 0:00,6.04606E+11,12/2/2015 19:01,12/2/2015 0:00,2015,12,12/6/2012 0:00,Marking done,4.699722222,Good - Interval > 4 hours from prior record,NA,<  26 m,38.668,-98.0302,NA,0,0,0,46,Ground,Not Sporadic,Looks OK,7407,503.5577764,0,E
949,113082,119242,113082,(b)(5),NA,GPS Fix,11/23/2015 0:00,6.04597E+11,11/22/2015 19:44,11/22/2015 0:00,2015,11,12/6/2012 0:00,Marking done,4.749722222,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.6686,-98.03,NA,0,0,0,46,Ground,Not Sporadic,Looks OK,7407,505.5679818,0,E
1144,146256,134351,146256,(b)(5),NA,GPS Fix,11/8/2014 0:00,6.0427E+11,11/8/2014 17:59,11/8/2014 0:00,2014,11,2/1/2014 0:00,Marking done,4.747222222,Good - Interval > 4 hours from prior record,NA,<  26 m,38.9339,-98.6079,NA,296,1,1.15,104,Ground,Not Sporadic,Looks OK,25881,508.7635061,0,E
849,100070,119236,100070,(b)(5),NA,GPS Fix,10/25/2015 0:00,6.04572E+11,10/25/2015 8:46,10/25/2015 0:00,2015,10,11/30/2012 0:00,Marking done,32.82527778,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.9626,-98.6627,NA,0,0,0,34,Ground,Not Sporadic,Looks OK,25881,510.2224272,0,E
719,88991,119232,88991,(b)(5),NA,GPS Fix,11/7/2012 0:00,6.03638E+11,11/7/2012 8:38,11/7/2012 0:00,2012,11,7/31/2012 0:00,Marking done,92.89194444,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,39.9022,-98.1003,NA,0,0,0,42,Ground,Not Sporadic,Looks OK,11435,511.8274781,0,E
950,113083,119242,113083,(b)(5),NA,GPS Fix,11/23/2015 0:00,6.04597E+11,11/23/2015 0:31,11/23/2015 0:00,2015,11,12/6/2012 0:00,Marking done,4.79,Good - Interval > 4 hours from prior record,NA,<  26 m,38.6687,-98.0299,NA,0,0,0,50,Ground,Not Sporadic,Looks OK,7407,512.5613636,0,E
1059,127506,134346,127506,(b)(5),NA,GPS Fix,4/19/2014 0:00,6.04093E+11,4/18/2014 20:34,4/18/2014 0:00,2014,4,2/2/2014 0:00,Marking done,4.781388889,Good - Interval > 4 hours from prior record,NA,<  26 m,39.4023,-99.4445,NA,0,0,0,36,Ground,Not Sporadic,Looks OK,24787,536.5865981,0,E
